query_system	query_ligand_id	target_system	target_ligand_id	protein_mapping	protein_mapper	similarity	source	metric	mapping
a71ev2a-x4845a__1__1.A__1.X	a71ev2a-x4845a__1__1.X	5dp5__1__1.A__1.B	5dp5__1__1.B	1.A:1.A	foldseek	44		sucos_shape_pocket_qcov	
a71ev2a-x7261a__1__1.A__1.X	a71ev2a-x7261a__1__1.X	2wv5__4__1.C__1.G	2wv5__4__1.G	1.A:1.C	foldseek	35		sucos_shape_pocket_qcov	
a71ev2a-x2448b__1__1.A__1.X	a71ev2a-x2448b__1__1.X	3sj9__1__1.A__1.B	3sj9__1__1.B	1.A:1.A	foldseek	27		sucos_shape_pocket_qcov	
a71ev2a-x4872a__1__1.A__1.X	a71ev2a-x4872a__1__1.X	3zz7__1__1.A__1.B	3zz7__1__1.B	1.A:1.A	foldseek	48		sucos_shape_pocket_qcov	
a71ev2a-x0365a__1__1.A__1.X	a71ev2a-x0365a__1__1.X	6ku8__1__1.A__1.B	6ku8__1__1.B	1.A:1.A	foldseek	70		sucos_shape_pocket_qcov	
a71ev2a-x3868a__1__1.A__1.X	a71ev2a-x3868a__1__1.X	3zzb__1__1.A__1.B	3zzb__1__1.B	1.A:1.A	foldseek	48		sucos_shape_pocket_qcov	
a71ev2a-x0487a__1__1.B__1.X	a71ev2a-x0487a__1__1.X	2qa9__1__1.A__1.B_1.G_1.I	2qa9__1__1.B	1.B:1.A	foldseek	52		sucos_shape_pocket_qcov	
a71ev2a-x4710a__1__1.A__1.X	a71ev2a-x4710a__1__1.X	5dp6__1__1.A__1.E	5dp6__1__1.E	1.A:1.A	foldseek	49		sucos_shape_pocket_qcov	
a71ev2a-x5777b__1__1.C__1.X	a71ev2a-x5777b__1__1.X	5c1x__1__1.A__1.C	5c1x__1__1.C	1.C:1.A	foldseek	44		sucos_shape_pocket_qcov	
a71ev2a-x4695a__1__1.A__1.X	a71ev2a-x4695a__1__1.X	7da6__1__1.A__1.B	7da6__1__1.B	1.A:1.A	foldseek	51		sucos_shape_pocket_qcov	
a71ev2a-x0926a__1__1.B__1.X	a71ev2a-x0926a__1__1.X	4fvd__1__1.A__1.B	4fvd__1__1.B	1.B:1.A	foldseek	44		sucos_shape_pocket_qcov	
a71ev2a-x4701a__1__1.A__1.X	a71ev2a-x4701a__1__1.X	3ruo__1__1.A__1.C	3ruo__1__1.C	1.A:1.A	foldseek	47		sucos_shape_pocket_qcov	
a71ev2a-x4735a__1__1.A__1.X	a71ev2a-x4735a__1__1.X	5dp5__1__1.A__1.B	5dp5__1__1.B	1.A:1.A	foldseek	43		sucos_shape_pocket_qcov	
a71ev2a-x4774a__1__1.A__1.X	a71ev2a-x4774a__1__1.X	3q3y__1__1.A__1.C_1.F	3q3y__1__1.C	1.A:1.A	foldseek	44		sucos_shape_pocket_qcov	
a71ev2a-x6738a__1__1.A__1.X	a71ev2a-x6738a__1__1.X	3qzq__2__1.B__1.F	3qzq__2__1.F	1.A:1.B	foldseek	44		sucos_shape_pocket_qcov	
a71ev2a-x4420a__1__1.A__1.X	a71ev2a-x4420a__1__1.X	3zz7__1__1.A__1.B	3zz7__1__1.B	1.A:1.A	foldseek	44		sucos_shape_pocket_qcov	
a71ev2a-x3867a__1__1.A__1.X	a71ev2a-x3867a__1__1.X	4dcd__1__1.A__1.C	4dcd__1__1.C	1.A:1.A	foldseek	49		sucos_shape_pocket_qcov	
a71ev2a-x5090a__1__1.A__1.X	a71ev2a-x5090a__1__1.X	5gsw__4__1.D__1.I	5gsw__4__1.I	1.A:1.D	foldseek	51		sucos_shape_pocket_qcov	
a71ev2a-x5894a__1__1.A__1.X	a71ev2a-x5894a__1__1.X	3zz7__1__1.A__1.B	3zz7__1__1.B	1.A:1.A	foldseek	49		sucos_shape_pocket_qcov	
a71ev2a-x5366a__1__1.A__1.X	a71ev2a-x5366a__1__1.X	7l8h__1__1.B__1.D	7l8h__1__1.D	1.A:1.B	foldseek	47		sucos_shape_pocket_qcov	
a71ev2a-x5699a__1__1.A__1.X	a71ev2a-x5699a__1__1.X	3zzc__1__1.A__1.B	3zzc__1__1.B	1.A:1.A	foldseek	46		sucos_shape_pocket_qcov	
a71ev2a-x4029a__1__1.A__1.X	a71ev2a-x4029a__1__1.X	7da6__1__1.A__1.B	7da6__1__1.B	1.A:1.A	foldseek	48		sucos_shape_pocket_qcov	
a71ev2a-x7284a__1__1.A__1.X	a71ev2a-x7284a__1__1.X	3qzq__2__1.B__1.F	3qzq__2__1.F	1.A:1.B	foldseek	41		sucos_shape_pocket_qcov	
a71ev2a-x7433a__1__1.A__1.X	a71ev2a-x7433a__1__1.X	1cqq__1__1.A__1.B	1cqq__1__1.B	1.A:1.A	foldseek	39		sucos_shape_pocket_qcov	
a71ev2a-x4675a__1__1.A__1.X	a71ev2a-x4675a__1__1.X	3ruo__1__1.A__1.C	3ruo__1__1.C	1.A:1.A	foldseek	46		sucos_shape_pocket_qcov	
a71ev2a-x5200a__1__1.A__1.X	a71ev2a-x5200a__1__1.X	3ruo__1__1.B__1.E	3ruo__1__1.E	1.A:1.B	foldseek	46		sucos_shape_pocket_qcov	
a71ev2a-x4903a__1__1.A__1.X	a71ev2a-x4903a__1__1.X	3zz7__1__1.A__1.B	3zz7__1__1.B	1.A:1.A	foldseek	42		sucos_shape_pocket_qcov	
a71ev2a-x7257a__1__1.A__1.X	a71ev2a-x7257a__1__1.X	3qzq__2__1.B__1.F	3qzq__2__1.F	1.A:1.B	foldseek	42		sucos_shape_pocket_qcov	
a71ev2a-x2458a__1__1.A__1.X	a71ev2a-x2458a__1__1.X	3sj9__1__1.A__1.B	3sj9__1__1.B	1.A:1.A	foldseek	26		sucos_shape_pocket_qcov	
a71ev2a-x7297a__1__1.A__1.X	a71ev2a-x7297a__1__1.X	5tg1__1__1.A__1.D	5tg1__1__1.D	1.A:1.A	foldseek	37		sucos_shape_pocket_qcov	
a71ev2a-x4994a__1__1.A__1.X	a71ev2a-x4994a__1__1.X	7da6__1__1.A__1.B	7da6__1__1.B	1.A:1.A	foldseek	42		sucos_shape_pocket_qcov	
a71ev2a-x5289a__1__1.A__1.X	a71ev2a-x5289a__1__1.X	7da6__1__1.A__1.B	7da6__1__1.B	1.A:1.A	foldseek	43		sucos_shape_pocket_qcov	
a71ev2a-x4331a__1__1.A__1.X	a71ev2a-x4331a__1__1.X	3zzc__1__1.A__1.B	3zzc__1__1.B	1.A:1.A	foldseek	47		sucos_shape_pocket_qcov	
a71ev2a-x7035a__1__1.A__1.X	a71ev2a-x7035a__1__1.X	3qzq__2__1.B__1.F	3qzq__2__1.F	1.A:1.B	foldseek	42		sucos_shape_pocket_qcov	
a71ev2a-x4544a__1__1.A__1.X	a71ev2a-x4544a__1__1.X	1cqq__1__1.A__1.B	1cqq__1__1.B	1.A:1.A	foldseek	49		sucos_shape_pocket_qcov	
a71ev2a-x5764b__1__1.C__1.X	a71ev2a-x5764b__1__1.X	6w5h__1__1.A__1.E	6w5h__1__1.E	1.C:1.A	foldseek	47		sucos_shape_pocket_qcov	
a71ev2a-x3593a__1__1.A__1.X	a71ev2a-x3593a__1__1.X	7dnc__1__1.A__1.B	7dnc__1__1.B	1.A:1.A	foldseek	47		sucos_shape_pocket_qcov	
a71ev2a-x5277a__1__1.A__1.X	a71ev2a-x5277a__1__1.X	5c1x__2__1.B__1.D	5c1x__2__1.D	1.A:1.B	foldseek	51		sucos_shape_pocket_qcov	
a71ev2a-x5728a__1__1.A__1.X	a71ev2a-x5728a__1__1.X	3ruo__1__1.A__1.C	3ruo__1__1.C	1.A:1.A	foldseek	44		sucos_shape_pocket_qcov	
a71ev2a-x4321b__1__1.C__1.X	a71ev2a-x4321b__1__1.X	5dp7__1__1.A__1.B	5dp7__1__1.B	1.C:1.A	foldseek	46		sucos_shape_pocket_qcov	
a71ev2a-x3963a__1__1.A__1.X	a71ev2a-x3963a__1__1.X	5c1x__2__1.B__1.D	5c1x__2__1.D	1.A:1.B	foldseek	50		sucos_shape_pocket_qcov	
a71ev2a-x4829b__1__1.C__1.X	a71ev2a-x4829b__1__1.X	3zz7__1__1.A__1.B	3zz7__1__1.B	1.C:1.A	foldseek	44		sucos_shape_pocket_qcov	
a71ev2a-x5584b__1__1.C__1.X	a71ev2a-x5584b__1__1.X	7l8h__1__1.A__1.C	7l8h__1__1.C	1.C:1.A	foldseek	41		sucos_shape_pocket_qcov	
a71ev2a-x3450a__1__1.A__1.X	a71ev2a-x3450a__1__1.X	3zzc__1__1.A__1.B	3zzc__1__1.B	1.A:1.A	foldseek	50		sucos_shape_pocket_qcov	
a71ev2a-x3177a__1__1.A__1.X	a71ev2a-x3177a__1__1.X	2wv5__1__1.A__1.E	2wv5__1__1.E	1.A:1.A	foldseek	45		sucos_shape_pocket_qcov	
a71ev2a-x4977a__1__1.A__1.X	a71ev2a-x4977a__1__1.X	5c20__1__1.A__1.B	5c20__1__1.B	1.A:1.A	foldseek	44		sucos_shape_pocket_qcov	
a71ev2a-x7176a__1__1.A__1.X	a71ev2a-x7176a__1__1.X	1cqq__1__1.A__1.B	1cqq__1__1.B	1.A:1.A	foldseek	38		sucos_shape_pocket_qcov	
a71ev2a-x4461a__1__1.A__1.X	a71ev2a-x4461a__1__1.X	3zz7__1__1.A__1.B	3zz7__1__1.B	1.A:1.A	foldseek	52		sucos_shape_pocket_qcov	
a71ev2a-x3175a__1__1.A__1.X	a71ev2a-x3175a__1__1.X	3zvg__1__1.A__1.B	3zvg__1__1.B	1.A:1.A	foldseek	46		sucos_shape_pocket_qcov	
a71ev2a-x3862a__1__1.A__1.X	a71ev2a-x3862a__1__1.X	7da6__1__1.A__1.B	7da6__1__1.B	1.A:1.A	foldseek	44		sucos_shape_pocket_qcov	
a71ev2a-x3706b__1__1.C__1.X	a71ev2a-x3706b__1__1.X	5c1x__2__1.B__1.D	5c1x__2__1.D	1.C:1.B	foldseek	52		sucos_shape_pocket_qcov	
a71ev2a-x3616a__1__1.A__1.X	a71ev2a-x3616a__1__1.X	7da6__1__1.A__1.B	7da6__1__1.B	1.A:1.A	foldseek	51		sucos_shape_pocket_qcov	
a71ev2a-x4310b__1__1.C__1.X	a71ev2a-x4310b__1__1.X	7ara__1__1.A__1.C	7ara__1__1.C	1.C:1.A	foldseek	43		sucos_shape_pocket_qcov	
a71ev2a-x3221a__1__1.A__1.X	a71ev2a-x3221a__1__1.X	3zz7__1__1.A__1.B	3zz7__1__1.B	1.A:1.A	foldseek	43		sucos_shape_pocket_qcov	
a71ev2a-x4715b__1__1.A__1.X	a71ev2a-x4715b__1__1.X	7da6__1__1.A__1.B	7da6__1__1.B	1.A:1.A	foldseek	45		sucos_shape_pocket_qcov	
a71ev2a-x3066a__1__1.A__1.X	a71ev2a-x3066a__1__1.X	5dp5__1__1.A__1.B	5dp5__1__1.B	1.A:1.A	foldseek	53		sucos_shape_pocket_qcov	
a71ev2a-x1445a__1__1.B__1.X	a71ev2a-x1445a__1__1.X	5dp4__1__1.A__1.E	5dp4__1__1.E	1.B:1.A	foldseek	51		sucos_shape_pocket_qcov	
a71ev2a-x7093a__1__1.A__1.X	a71ev2a-x7093a__1__1.X	3ruo__1__1.A__1.C	3ruo__1__1.C	1.A:1.A	foldseek	47		sucos_shape_pocket_qcov	
a71ev2a-x4334b__1__1.C__1.X	a71ev2a-x4334b__1__1.X	3zz7__1__1.A__1.B	3zz7__1__1.B	1.C:1.A	foldseek	46		sucos_shape_pocket_qcov	
a71ev2a-x4429a__1__1.A__1.X	a71ev2a-x4429a__1__1.X	3zz7__1__1.A__1.B	3zz7__1__1.B	1.A:1.A	foldseek	42		sucos_shape_pocket_qcov	
a71ev2a-x0488a__1__1.A__1.X	a71ev2a-x0488a__1__1.X	6tal__1__1.A_1.B__1.K	6tal__1__1.K	1.A:1.B	foldseek	54		sucos_shape_pocket_qcov	
a71ev2a-x7570a__1__1.A__1.X	a71ev2a-x7570a__1__1.X	7ara__1__1.B__1.E	7ara__1__1.E	1.A:1.B	foldseek	43		sucos_shape_pocket_qcov	
a71ev2a-x1778a__1__1.A__1.X	a71ev2a-x1778a__1__1.X	7da6__1__1.A__1.B	7da6__1__1.B	1.A:1.A	foldseek	46		sucos_shape_pocket_qcov	
a71ev2a-x5608a__1__1.A__1.X	a71ev2a-x5608a__1__1.X	3zz7__1__1.A__1.B	3zz7__1__1.B	1.A:1.A	foldseek	50		sucos_shape_pocket_qcov	
a71ev2a-x4467a__1__1.A__1.X	a71ev2a-x4467a__1__1.X	4fvd__1__1.A__1.B	4fvd__1__1.B	1.A:1.A	foldseek	47		sucos_shape_pocket_qcov	
a71ev2a-x4390a__1__1.A__1.X	a71ev2a-x4390a__1__1.X	3zz7__1__1.A__1.B	3zz7__1__1.B	1.A:1.A	foldseek	47		sucos_shape_pocket_qcov	
a71ev2a-x7353a__1__1.A__1.X	a71ev2a-x7353a__1__1.X	1cqq__1__1.A__1.B	1cqq__1__1.B	1.A:1.A	foldseek	41		sucos_shape_pocket_qcov	
a71ev2a-x3937a__1__1.A__1.X	a71ev2a-x3937a__1__1.X	5c20__1__1.A__1.B	5c20__1__1.B	1.A:1.A	foldseek	46		sucos_shape_pocket_qcov	
a71ev2a-x5460a__1__1.A__1.X	a71ev2a-x5460a__1__1.X	4ght__1__1.A__1.C	4ght__1__1.C	1.A:1.A	foldseek	47		sucos_shape_pocket_qcov	
a71ev2a-x4303b__1__1.C__1.X	a71ev2a-x4303b__1__1.X	5dp8__1__1.A__1.B	5dp8__1__1.B	1.C:1.A	foldseek	40		sucos_shape_pocket_qcov	
a71ev2a-x7465a__1__1.A__1.X	a71ev2a-x7465a__1__1.X	7l8h__1__1.A__1.C	7l8h__1__1.C	1.A:1.A	foldseek	44		sucos_shape_pocket_qcov	
a71ev2a-x7043b__1__1.A__1.X	a71ev2a-x7043b__1__1.X	1cqq__1__1.A__1.B	1cqq__1__1.B	1.A:1.A	foldseek	40		sucos_shape_pocket_qcov	
a71ev2a-x4673a__1__1.A__1.X	a71ev2a-x4673a__1__1.X	3sjo__6__1.F__1.N	3sjo__6__1.N	1.A:1.F	foldseek	47		sucos_shape_pocket_qcov	
a71ev2a-x7025a__1__1.A__1.X	a71ev2a-x7025a__1__1.X	1cqq__1__1.A__1.B	1cqq__1__1.B	1.A:1.A	foldseek	43		sucos_shape_pocket_qcov	
a71ev2a-x0202b__1__1.A__1.X	a71ev2a-x0202b__1__1.X	6tal__1__1.A_1.B__1.K	6tal__1__1.K	1.A:1.B	foldseek	47		sucos_shape_pocket_qcov	
a71ev2a-x4214b__1__1.C__1.X	a71ev2a-x4214b__1__1.X	3zzc__1__1.A__1.B	3zzc__1__1.B	1.C:1.A	foldseek	45		sucos_shape_pocket_qcov	
a71ev2a-x7172a__1__1.A__1.X	a71ev2a-x7172a__1__1.X	3qzq__4__1.D__1.H	3qzq__4__1.H	1.A:1.D	foldseek	45		sucos_shape_pocket_qcov	
a71ev2a-x5261a__1__1.A__1.X	a71ev2a-x5261a__1__1.X	3zza__1__1.A__1.B	3zza__1__1.B	1.A:1.A	foldseek	46		sucos_shape_pocket_qcov	
a71ev2a-x7445a__1__1.A__1.X	a71ev2a-x7445a__1__1.X	1cqq__1__1.A__1.B	1cqq__1__1.B	1.A:1.A	foldseek	46		sucos_shape_pocket_qcov	
a71ev2a-x5289b__1__1.C__1.X	a71ev2a-x5289b__1__1.X	7da6__1__1.A__1.B	7da6__1__1.B	1.C:1.A	foldseek	45		sucos_shape_pocket_qcov	
a71ev2a-x5383a__1__1.A__1.X	a71ev2a-x5383a__1__1.X	5dp6__2__1.B__1.F	5dp6__2__1.F	1.A:1.B	foldseek	42		sucos_shape_pocket_qcov	
a71ev2a-x6794a__1__1.A__1.X	a71ev2a-x6794a__1__1.X	3ruo__1__1.A__1.C	3ruo__1__1.C	1.A:1.A	foldseek	44		sucos_shape_pocket_qcov	
a71ev2a-x0540a__1__1.A__1.X	a71ev2a-x0540a__1__1.X	2k1q__1__1.A__1.B	2k1q__1__1.B	1.A:1.A	foldseek	46		sucos_shape_pocket_qcov	
a71ev2a-x3612a__1__1.A__1.X	a71ev2a-x3612a__1__1.X	7ara__1__1.B__1.E	7ara__1__1.E	1.A:1.B	foldseek	49		sucos_shape_pocket_qcov	
a71ev2a-x3181a__1__1.A__1.X	a71ev2a-x3181a__1__1.X	4dcd__1__1.A__1.C	4dcd__1__1.C	1.A:1.A	foldseek	43		sucos_shape_pocket_qcov	
a71ev2a-x6714a__1__1.A__1.X	a71ev2a-x6714a__1__1.X	3zz7__1__1.A__1.B	3zz7__1__1.B	1.A:1.A	foldseek	45		sucos_shape_pocket_qcov	
a71ev2a-x5079b__1__1.C__1.X	a71ev2a-x5079b__1__1.X	3zzc__1__1.A__1.B	3zzc__1__1.B	1.C:1.A	foldseek	48		sucos_shape_pocket_qcov	
a71ev2a-x4380a__1__1.A__1.X	a71ev2a-x4380a__1__1.X	3zz7__1__1.A__1.B	3zz7__1__1.B	1.A:1.A	foldseek	48		sucos_shape_pocket_qcov	
a71ev2a-x3990a__1__1.A__1.X	a71ev2a-x3990a__1__1.X	5bpe__1__1.A__1.B	5bpe__1__1.B	1.A:1.A	foldseek	48		sucos_shape_pocket_qcov	
a71ev2a-x7459a__1__1.A__1.X	a71ev2a-x7459a__1__1.X	5c20__1__1.A__1.B	5c20__1__1.B	1.A:1.A	foldseek	43		sucos_shape_pocket_qcov	
a71ev2a-x3981a__1__1.A__1.X	a71ev2a-x3981a__1__1.X	5gso__1__1.A__1.F	5gso__1__1.F	1.A:1.A	foldseek	47		sucos_shape_pocket_qcov	
a71ev2a-x7070a__1__1.A__1.X	a71ev2a-x7070a__1__1.X	7da6__1__1.A__1.B	7da6__1__1.B	1.A:1.A	foldseek	42		sucos_shape_pocket_qcov	
a71ev2a-x5599b__1__1.C__1.X	a71ev2a-x5599b__1__1.X	3qzq__1__1.A__1.E	3qzq__1__1.E	1.C:1.A	foldseek	44		sucos_shape_pocket_qcov	
a71ev2a-x4586a__1__1.A__1.X	a71ev2a-x4586a__1__1.X	6w5h__1__1.A__1.E	6w5h__1__1.E	1.A:1.A	foldseek	50		sucos_shape_pocket_qcov	
a71ev2a-x5022b__1__1.C__1.X	a71ev2a-x5022b__1__1.X	3zz7__1__1.A__1.B	3zz7__1__1.B	1.C:1.A	foldseek	43		sucos_shape_pocket_qcov	
a71ev2a-x5255a__1__1.A__1.X	a71ev2a-x5255a__1__1.X	5c1x__1__1.A__1.C	5c1x__1__1.C	1.A:1.A	foldseek	49		sucos_shape_pocket_qcov	
a71ev2a-x5278a__1__1.A__1.X	a71ev2a-x5278a__1__1.X	3zzc__1__1.A__1.B	3zzc__1__1.B	1.A:1.A	foldseek	48		sucos_shape_pocket_qcov	
a71ev2a-x5431b__1__1.A__1.X	a71ev2a-x5431b__1__1.X	6w5l__3__1.C__1.G	6w5l__3__1.G	1.A:1.C	foldseek	6		sucos_shape_pocket_qcov	
a71ev2a-x5219a__1__1.A__1.X	a71ev2a-x5219a__1__1.X	7da6__1__1.A__1.B	7da6__1__1.B	1.A:1.A	foldseek	49		sucos_shape_pocket_qcov	
a71ev2a-x0202a__1__1.A__1.X	a71ev2a-x0202a__1__1.X	2oua__2__1.B__1.J	2oua__2__1.J	1.A:1.B	foldseek	9		sucos_shape_pocket_qcov	
a71ev2a-x6736a__1__1.A__1.X	a71ev2a-x6736a__1__1.X	1cqq__1__1.A__1.B	1cqq__1__1.B	1.A:1.A	foldseek	40		sucos_shape_pocket_qcov	
a71ev2a-x5449a__1__1.A__1.X	a71ev2a-x5449a__1__1.X	3qzq__4__1.D__1.H	3qzq__4__1.H	1.A:1.D	foldseek	42		sucos_shape_pocket_qcov	
a71ev2a-x4571a__1__1.A__1.X	a71ev2a-x4571a__1__1.X	3q3y__1__1.A__1.C_1.F	3q3y__1__1.C	1.A:1.A	foldseek	40		sucos_shape_pocket_qcov	
a71ev2a-x4365b__1__1.C__1.X	a71ev2a-x4365b__1__1.X	3zz7__1__1.A__1.B	3zz7__1__1.B	1.C:1.A	foldseek	47		sucos_shape_pocket_qcov	
a71ev2a-x0309a__1__1.A__1.X	a71ev2a-x0309a__1__1.X	6t8r__1__1.A__1.C	6t8r__1__1.C	1.A:1.A	foldseek	6		sucos_shape_pocket_qcov	
a71ev2a-x7309a__1__1.A__1.X	a71ev2a-x7309a__1__1.X	7l8h__1__1.B__1.D	7l8h__1__1.D	1.A:1.B	foldseek	43		sucos_shape_pocket_qcov	
a71ev2a-x3606a__1__1.A__1.X	a71ev2a-x3606a__1__1.X	7l8h__1__1.A__1.C	7l8h__1__1.C	1.A:1.A	foldseek	41		sucos_shape_pocket_qcov	
a71ev2a-x6945a__1__1.A__1.X	a71ev2a-x6945a__1__1.X	5fx5__1__1.A__1.F	5fx5__1__1.F	1.A:1.A	foldseek	37		sucos_shape_pocket_qcov	
a71ev2a-x7101a__1__1.A__1.X	a71ev2a-x7101a__1__1.X	3ruo__1__1.A__1.C	3ruo__1__1.C	1.A:1.A	foldseek	43		sucos_shape_pocket_qcov	
a71ev2a-x3884b__1__1.C__1.X	a71ev2a-x3884b__1__1.X	3ruo__1__1.A__1.C	3ruo__1__1.C	1.C:1.A	foldseek	45		sucos_shape_pocket_qcov	
a71ev2a-x5753a__1__1.A__1.X	a71ev2a-x5753a__1__1.X	3zz7__1__1.A__1.B	3zz7__1__1.B	1.A:1.A	foldseek	47		sucos_shape_pocket_qcov	
a71ev2a-x5398a__1__1.A__1.X	a71ev2a-x5398a__1__1.X	3zz7__1__1.A__1.B	3zz7__1__1.B	1.A:1.A	foldseek	43		sucos_shape_pocket_qcov	
a71ev2a-x4791a__1__1.A__1.X	a71ev2a-x4791a__1__1.X	2qa9__1__1.A__1.B_1.G_1.I	2qa9__1__1.B	1.A:1.A	foldseek	51		sucos_shape_pocket_qcov	
a71ev2a-x3685a__1__1.A__1.X	a71ev2a-x3685a__1__1.X	4imz__1__1.A__1.B_1.G	4imz__1__1.B	1.A:1.A	foldseek	43		sucos_shape_pocket_qcov	
a71ev2a-x4304a__1__1.A__1.X	a71ev2a-x4304a__1__1.X	3zza__1__1.A__1.B	3zza__1__1.B	1.A:1.A	foldseek	49		sucos_shape_pocket_qcov	
a71ev2a-x4715a__1__1.A__1.X	a71ev2a-x4715a__1__1.X	1sgc__1__1.A__1.B	1sgc__1__1.B	1.A:1.A	foldseek	51		sucos_shape_pocket_qcov	
a71ev2a-x7050a__1__1.A__1.X	a71ev2a-x7050a__1__1.X	7da6__1__1.A__1.B	7da6__1__1.B	1.A:1.A	foldseek	43		sucos_shape_pocket_qcov	
a71ev2a-x4374b__1__1.C__1.X	a71ev2a-x4374b__1__1.X	5c1x__2__1.B__1.D	5c1x__2__1.D	1.C:1.B	foldseek	47		sucos_shape_pocket_qcov	
a71ev2a-x3869a__1__1.A__1.X	a71ev2a-x3869a__1__1.X	3zz7__1__1.A__1.B	3zz7__1__1.B	1.A:1.A	foldseek	53		sucos_shape_pocket_qcov	
a71ev2a-x4388a__1__1.A__1.X	a71ev2a-x4388a__1__1.X	5dp7__1__1.A__1.B	5dp7__1__1.B	1.A:1.A	foldseek	44		sucos_shape_pocket_qcov	
a71ev2a-x0514a__1__1.B__1.X	a71ev2a-x0514a__1__1.X	4ght__1__1.A__1.C	4ght__1__1.C	1.B:1.A	foldseek	57		sucos_shape_pocket_qcov	
a71ev2a-x3858a__1__1.A__1.X	a71ev2a-x3858a__1__1.X	3zz6__1__1.A__1.B	3zz6__1__1.B	1.A:1.A	foldseek	49		sucos_shape_pocket_qcov	
a71ev2a-x1081a__1__1.A__1.X	a71ev2a-x1081a__1__1.X	6tal__1__1.A_1.B__1.K	6tal__1__1.K	1.A:1.B	foldseek	48		sucos_shape_pocket_qcov	
a71ev2a-x3550a__1__1.A__1.X	a71ev2a-x3550a__1__1.X	3zz7__1__1.A__1.B	3zz7__1__1.B	1.A:1.A	foldseek	50		sucos_shape_pocket_qcov	
a71ev2a-x4451b__1__1.C__1.X	a71ev2a-x4451b__1__1.X	3qzq__4__1.D__1.H	3qzq__4__1.H	1.C:1.D	foldseek	44		sucos_shape_pocket_qcov	
a71ev2a-x3408a__1__1.A__1.X	a71ev2a-x3408a__1__1.X	6lka__1__1.A__1.B	6lka__1__1.B	1.A:1.A	foldseek	42		sucos_shape_pocket_qcov	
a71ev2a-x7334a__1__1.A__1.X	a71ev2a-x7334a__1__1.X	7da6__1__1.A__1.B	7da6__1__1.B	1.A:1.A	foldseek	43		sucos_shape_pocket_qcov	
a71ev2a-x3977a__1__1.A__1.X	a71ev2a-x3977a__1__1.X	5dp4__3__1.C__1.G	5dp4__3__1.G	1.A:1.C	foldseek	45		sucos_shape_pocket_qcov	
a71ev2a-x4283b__1__1.C__1.X	a71ev2a-x4283b__1__1.X	3zzc__1__1.A__1.B	3zzc__1__1.B	1.C:1.A	foldseek	42		sucos_shape_pocket_qcov	
a71ev2a-x1146a__1__1.A__1.X	a71ev2a-x1146a__1__1.X	2wv4__1__1.B__1.D	2wv4__1__1.D	1.A:1.B	foldseek	15		sucos_shape_pocket_qcov	
a71ev2a-x4018a__1__1.A__1.X	a71ev2a-x4018a__1__1.X	6ku8__1__1.A__1.B	6ku8__1__1.B	1.A:1.A	foldseek	46		sucos_shape_pocket_qcov	
a71ev2a-x3279a__1__1.A__1.X	a71ev2a-x3279a__1__1.X	3qzr__1__1.A__1.C_1.D	3qzr__1__1.C	1.A:1.A	foldseek	49		sucos_shape_pocket_qcov	
a71ev2a-x7580b__1__1.B__1.X	a71ev2a-x7580b__1__1.X	7da6__1__1.A__1.B	7da6__1__1.B	1.B:1.A	foldseek	44		sucos_shape_pocket_qcov	
a71ev2a-x5283b__1__1.C__1.X	a71ev2a-x5283b__1__1.X	5dp8__1__1.A__1.B	5dp8__1__1.B	1.C:1.A	foldseek	42		sucos_shape_pocket_qcov	
a71ev2a-x0278a__1__1.A__1.X	a71ev2a-x0278a__1__1.X	7da6__1__1.A__1.B	7da6__1__1.B	1.A:1.A	foldseek	43		sucos_shape_pocket_qcov	
a71ev2a-x4519b__1__1.C__1.X	a71ev2a-x4519b__1__1.X	6lka__1__1.A__1.B	6lka__1__1.B	1.C:1.A	foldseek	45		sucos_shape_pocket_qcov	
a71ev2a-x4908a__1__1.A__1.X	a71ev2a-x4908a__1__1.X	1cqq__1__1.A__1.B	1cqq__1__1.B	1.A:1.A	foldseek	48		sucos_shape_pocket_qcov	
a71ev2a-x3954a__1__1.A__1.X	a71ev2a-x3954a__1__1.X	7l8h__1__1.B__1.D	7l8h__1__1.D	1.A:1.B	foldseek	42		sucos_shape_pocket_qcov	
a71ev2a-x7424a__1__1.A__1.X	a71ev2a-x7424a__1__1.X	3qzq__2__1.B__1.F	3qzq__2__1.F	1.A:1.B	foldseek	46		sucos_shape_pocket_qcov	
a71ev2a-x4306a__1__1.A__1.X	a71ev2a-x4306a__1__1.X	3zzc__1__1.A__1.B	3zzc__1__1.B	1.A:1.A	foldseek	44		sucos_shape_pocket_qcov	
a71ev2a-x0207a__1__1.B__1.X	a71ev2a-x0207a__1__1.X	3ruo__1__1.B__1.E	3ruo__1__1.E	1.B:1.B	foldseek	60		sucos_shape_pocket_qcov	
a71ev2a-x7008a__1__1.A__1.X	a71ev2a-x7008a__1__1.X	3qzq__4__1.D__1.H	3qzq__4__1.H	1.A:1.D	foldseek	38		sucos_shape_pocket_qcov	
a71ev2a-x4333a__1__1.A__1.X	a71ev2a-x4333a__1__1.X	3zz7__1__1.A__1.B	3zz7__1__1.B	1.A:1.A	foldseek	51		sucos_shape_pocket_qcov	
a71ev2a-x4689a__1__1.A__1.X	a71ev2a-x4689a__1__1.X	6ku8__1__1.A__1.B	6ku8__1__1.B	1.A:1.A	foldseek	49		sucos_shape_pocket_qcov	
