query_system	query_ligand_id	target_system	target_ligand_id	protein_mapping	protein_mapper	similarity	source	metric	mapping
a71ev2a-x5082a__1__1.A__1.X	a71ev2a-x5082a__1__1.X	7i70__1__1.A__1.C	7i70__1__1.C	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x7545b__1__1.B__1.X	a71ev2a-x7545b__1__1.X	7i5e__1__1.A__1.C	7i5e__1__1.C	1.B:1.A	foldseek	87		sucos_shape_pocket_qcov	
a71ev2a-x4845a__1__1.A__1.X	a71ev2a-x4845a__1__1.X	7i5l__1__1.A__1.C	7i5l__1__1.C	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x7261a__1__1.A__1.X	a71ev2a-x7261a__1__1.X	7i5c__1__1.A__1.C	7i5c__1__1.C	1.A:1.A	foldseek	75		sucos_shape_pocket_qcov	
a71ev2a-x2448b__1__1.A__1.X	a71ev2a-x2448b__1__1.X	7h3l__1__1.A__1.B	7h3l__1__1.B	1.A:1.A	foldseek	90		sucos_shape_pocket_qcov	
a71ev2a-x4872a__1__1.A__1.X	a71ev2a-x4872a__1__1.X	7i5q__1__1.A__1.B	7i5q__1__1.B	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x0365a__1__1.A__1.X	a71ev2a-x0365a__1__1.X	7h3d__1__1.A__1.B	7h3d__1__1.B	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x3868a__1__1.A__1.X	a71ev2a-x3868a__1__1.X	7hw6__1__1.A__1.B	7hw6__1__1.B	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x0487a__1__1.B__1.X	a71ev2a-x0487a__1__1.X	7hoe__2__1.B__1.F	7hoe__2__1.F	1.B:1.B	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x4710a__1__1.A__1.X	a71ev2a-x4710a__1__1.X	7i4j__1__1.A__1.B	7i4j__1__1.B	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x5777b__1__1.C__1.X	a71ev2a-x5777b__1__1.X	7i6l__1__1.A__1.B	7i6l__1__1.B	1.C:1.A	foldseek	93		sucos_shape_pocket_qcov	
a71ev2a-x4695a__1__1.A__1.X	a71ev2a-x4695a__1__1.X	7i4d__1__1.A__1.B	7i4d__1__1.B	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x0926a__1__1.B__1.X	a71ev2a-x0926a__1__1.X	7hoh__2__1.B__1.F	7hoh__2__1.F	1.B:1.B	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x4701a__1__1.A__1.X	a71ev2a-x4701a__1__1.X	7i4e__1__1.A__1.C	7i4e__1__1.C	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x4735a__1__1.A__1.X	a71ev2a-x4735a__1__1.X	7i4q__1__1.A__1.C	7i4q__1__1.C	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x4774a__1__1.A__1.X	a71ev2a-x4774a__1__1.X	7i51__1__1.A__1.B	7i51__1__1.B	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x6738a__1__1.A__1.X	a71ev2a-x6738a__1__1.X	7i3m__1__1.A__1.C	7i3m__1__1.C	1.A:1.A	foldseek	76		sucos_shape_pocket_qcov	
a71ev2a-x4420a__1__1.A__1.X	a71ev2a-x4420a__1__1.X	7hyt__1__1.A__1.B	7hyt__1__1.B	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x3867a__1__1.A__1.X	a71ev2a-x3867a__1__1.X	7hw5__1__1.A__1.B_1.E	7hw5__1__1.B	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x5090a__1__1.A__1.X	a71ev2a-x5090a__1__1.X	7i71__1__1.A__1.B	7i71__1__1.B	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x5894a__1__1.A__1.X	a71ev2a-x5894a__1__1.X	7hzh__1__1.A__1.B	7hzh__1__1.B	1.A:1.A	foldseek	84		sucos_shape_pocket_qcov	
a71ev2a-x5366a__1__1.A__1.X	a71ev2a-x5366a__1__1.X	7i7x__1__1.A__1.C	7i7x__1__1.C	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x5699a__1__1.A__1.X	a71ev2a-x5699a__1__1.X	7i68__1__1.A__1.B	7i68__1__1.B	1.A:1.A	foldseek	85		sucos_shape_pocket_qcov	
a71ev2a-x4029a__1__1.A__1.X	a71ev2a-x4029a__1__1.X	7hvr__1__1.A__1.B	7hvr__1__1.B	1.A:1.A	foldseek	99		sucos_shape_pocket_qcov	
a71ev2a-x7284a__1__1.A__1.X	a71ev2a-x7284a__1__1.X	7i3m__1__1.A__1.C	7i3m__1__1.C	1.A:1.A	foldseek	76		sucos_shape_pocket_qcov	
a71ev2a-x7433a__1__1.A__1.X	a71ev2a-x7433a__1__1.X	7i64__1__1.A__1.B	7i64__1__1.B	1.A:1.A	foldseek	69		sucos_shape_pocket_qcov	
a71ev2a-x4675a__1__1.A__1.X	a71ev2a-x4675a__1__1.X	7i49__1__1.A__1.B	7i49__1__1.B	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x5200a__1__1.A__1.X	a71ev2a-x5200a__1__1.X	7i7a__1__1.A__1.B	7i7a__1__1.B	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x4903a__1__1.A__1.X	a71ev2a-x4903a__1__1.X	7i5f__1__1.A__1.C	7i5f__1__1.C	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x7257a__1__1.A__1.X	a71ev2a-x7257a__1__1.X	7i5e__1__1.A__1.C	7i5e__1__1.C	1.A:1.A	foldseek	74		sucos_shape_pocket_qcov	
a71ev2a-x2458a__1__1.A__1.X	a71ev2a-x2458a__1__1.X	7h3l__1__1.A__1.B	7h3l__1__1.B	1.A:1.A	foldseek	83		sucos_shape_pocket_qcov	
a71ev2a-x7297a__1__1.A__1.X	a71ev2a-x7297a__1__1.X	7i3m__1__1.A__1.C	7i3m__1__1.C	1.A:1.A	foldseek	78		sucos_shape_pocket_qcov	
a71ev2a-x4994a__1__1.A__1.X	a71ev2a-x4994a__1__1.X	7i6o__1__1.A__1.C	7i6o__1__1.C	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x5289a__1__1.A__1.X	a71ev2a-x5289a__1__1.X	7i7t__1__1.A__1.C	7i7t__1__1.C	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x4331a__1__1.A__1.X	a71ev2a-x4331a__1__1.X	7hy2__1__1.A__1.C	7hy2__1__1.C	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x7035a__1__1.A__1.X	a71ev2a-x7035a__1__1.X	7i4a__1__1.A__1.B	7i4a__1__1.B	1.A:1.A	foldseek	85		sucos_shape_pocket_qcov	
a71ev2a-x4544a__1__1.A__1.X	a71ev2a-x4544a__1__1.X	7hzg__1__1.A__1.B	7hzg__1__1.B	1.A:1.A	foldseek	96		sucos_shape_pocket_qcov	
a71ev2a-x5764b__1__1.C__1.X	a71ev2a-x5764b__1__1.X	7i4a__1__1.A__1.B	7i4a__1__1.B	1.C:1.A	foldseek	86		sucos_shape_pocket_qcov	
a71ev2a-x3593a__1__1.A__1.X	a71ev2a-x3593a__1__1.X	7hvt__1__1.A__1.C	7hvt__1__1.C	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x5277a__1__1.A__1.X	a71ev2a-x5277a__1__1.X	7i7p__1__1.A__1.B	7i7p__1__1.B	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x5728a__1__1.A__1.X	a71ev2a-x5728a__1__1.X	7hvk__1__1.A__1.B	7hvk__1__1.B	1.A:1.A	foldseek	79		sucos_shape_pocket_qcov	
a71ev2a-x4321b__1__1.C__1.X	a71ev2a-x4321b__1__1.X	7hxz__2__1.B__1.G	7hxz__2__1.G	1.C:1.B	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x3963a__1__1.A__1.X	a71ev2a-x3963a__1__1.X	7hwm__1__1.A__1.C	7hwm__1__1.C	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x4829b__1__1.C__1.X	a71ev2a-x4829b__1__1.X	7i5f__2__1.B__1.G	7i5f__2__1.G	1.C:1.B	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x5584b__1__1.C__1.X	a71ev2a-x5584b__1__1.X	7i61__2__1.B__1.F	7i61__2__1.F	1.C:1.B	foldseek	88		sucos_shape_pocket_qcov	
a71ev2a-x3450a__1__1.A__1.X	a71ev2a-x3450a__1__1.X	7hv9__1__1.A__1.B	7hv9__1__1.B	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x3177a__1__1.A__1.X	a71ev2a-x3177a__1__1.X	7huj__1__1.A__1.C	7huj__1__1.C	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x4977a__1__1.A__1.X	a71ev2a-x4977a__1__1.X	7i6j__1__1.A__1.C	7i6j__1__1.C	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x7176a__1__1.A__1.X	a71ev2a-x7176a__1__1.X	7i64__1__1.A__1.B	7i64__1__1.B	1.A:1.A	foldseek	76		sucos_shape_pocket_qcov	
a71ev2a-x4461a__1__1.A__1.X	a71ev2a-x4461a__1__1.X	7hz3__1__1.A__1.B	7hz3__1__1.B	1.A:1.A	foldseek	99		sucos_shape_pocket_qcov	
a71ev2a-x3175a__1__1.A__1.X	a71ev2a-x3175a__1__1.X	7huh__1__1.A__1.C	7huh__1__1.C	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x3862a__1__1.A__1.X	a71ev2a-x3862a__1__1.X	7hw4__1__1.A__1.C	7hw4__1__1.C	1.A:1.A	foldseek	88		sucos_shape_pocket_qcov	
a71ev2a-x3706b__1__1.C__1.X	a71ev2a-x3706b__1__1.X	7i37__2__1.B__1.F	7i37__2__1.F	1.C:1.B	foldseek	99		sucos_shape_pocket_qcov	
a71ev2a-x3616a__1__1.A__1.X	a71ev2a-x3616a__1__1.X	7hvw__1__1.A__1.C	7hvw__1__1.C	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x4310b__1__1.C__1.X	a71ev2a-x4310b__1__1.X	7hxr__2__1.B__1.F	7hxr__2__1.F	1.C:1.B	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x3221a__1__1.A__1.X	a71ev2a-x3221a__1__1.X	7huw__1__1.A__1.B	7huw__1__1.B	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x4715b__1__1.A__1.X	a71ev2a-x4715b__1__1.X	7i5p__1__1.A__1.B	7i5p__1__1.B	1.A:1.A	foldseek	87		sucos_shape_pocket_qcov	
a71ev2a-x3066a__1__1.A__1.X	a71ev2a-x3066a__1__1.X	7huf__1__1.A__1.B	7huf__1__1.B	1.A:1.A	foldseek	89		sucos_shape_pocket_qcov	
a71ev2a-x1445a__1__1.B__1.X	a71ev2a-x1445a__1__1.X	5dp4__1__1.A__1.E	5dp4__1__1.E	1.B:1.A	foldseek	51		sucos_shape_pocket_qcov	
a71ev2a-x7093a__1__1.A__1.X	a71ev2a-x7093a__1__1.X	7i3m__1__1.A__1.C	7i3m__1__1.C	1.A:1.A	foldseek	78		sucos_shape_pocket_qcov	
a71ev2a-x4334b__1__1.C__1.X	a71ev2a-x4334b__1__1.X	7hy4__2__1.B__1.E	7hy4__2__1.E	1.C:1.B	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x4429a__1__1.A__1.X	a71ev2a-x4429a__1__1.X	7hyw__1__1.A__1.B	7hyw__1__1.B	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x0488a__1__1.A__1.X	a71ev2a-x0488a__1__1.X	7h2w__1__1.A__1.C	7h2w__1__1.C	1.A:1.A	foldseek	68		sucos_shape_pocket_qcov	
a71ev2a-x7570a__1__1.A__1.X	a71ev2a-x7570a__1__1.X	7i3m__1__1.A__1.C	7i3m__1__1.C	1.A:1.A	foldseek	75		sucos_shape_pocket_qcov	
a71ev2a-x1778a__1__1.A__1.X	a71ev2a-x1778a__1__1.X	7hzj__1__1.A__1.I	7hzj__1__1.I	1.A:1.A	foldseek	57		sucos_shape_pocket_qcov	
a71ev2a-x5608a__1__1.A__1.X	a71ev2a-x5608a__1__1.X	7i4d__1__1.A__1.B	7i4d__1__1.B	1.A:1.A	foldseek	97		sucos_shape_pocket_qcov	
a71ev2a-x4467a__1__1.A__1.X	a71ev2a-x4467a__1__1.X	7i3i__1__1.A__1.C	7i3i__1__1.C	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x4390a__1__1.A__1.X	a71ev2a-x4390a__1__1.X	7hyn__1__1.A__1.C	7hyn__1__1.C	1.A:1.A	foldseek	97		sucos_shape_pocket_qcov	
a71ev2a-x7353a__1__1.A__1.X	a71ev2a-x7353a__1__1.X	7i64__1__1.A__1.B	7i64__1__1.B	1.A:1.A	foldseek	81		sucos_shape_pocket_qcov	
a71ev2a-x3937a__1__1.A__1.X	a71ev2a-x3937a__1__1.X	7i3b__1__1.A__1.C	7i3b__1__1.C	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x5460a__1__1.A__1.X	a71ev2a-x5460a__1__1.X	7i66__1__1.A__1.B	7i66__1__1.B	1.A:1.A	foldseek	95		sucos_shape_pocket_qcov	
a71ev2a-x4303b__1__1.C__1.X	a71ev2a-x4303b__1__1.X	7hxm__2__1.B__1.G	7hxm__2__1.G	1.C:1.B	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x7465a__1__1.A__1.X	a71ev2a-x7465a__1__1.X	7i6j__1__1.A__1.C	7i6j__1__1.C	1.A:1.A	foldseek	82		sucos_shape_pocket_qcov	
a71ev2a-x7043b__1__1.A__1.X	a71ev2a-x7043b__1__1.X	7i6u__1__1.A__1.C	7i6u__1__1.C	1.A:1.A	foldseek	79		sucos_shape_pocket_qcov	
a71ev2a-x4673a__1__1.A__1.X	a71ev2a-x4673a__1__1.X	7i47__1__1.A__1.C	7i47__1__1.C	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x7025a__1__1.A__1.X	a71ev2a-x7025a__1__1.X	7i3m__1__1.A__1.C	7i3m__1__1.C	1.A:1.A	foldseek	78		sucos_shape_pocket_qcov	
a71ev2a-x0202b__1__1.A__1.X	a71ev2a-x0202b__1__1.X	7h2w__1__1.A__1.C	7h2w__1__1.C	1.A:1.A	foldseek	63		sucos_shape_pocket_qcov	
a71ev2a-x4214b__1__1.C__1.X	a71ev2a-x4214b__1__1.X	7hxa__1__1.A__1.C	7hxa__1__1.C	1.C:1.A	foldseek	98		sucos_shape_pocket_qcov	
a71ev2a-x7172a__1__1.A__1.X	a71ev2a-x7172a__1__1.X	7i5e__1__1.A__1.C	7i5e__1__1.C	1.A:1.A	foldseek	82		sucos_shape_pocket_qcov	
a71ev2a-x5261a__1__1.A__1.X	a71ev2a-x5261a__1__1.X	7i7r__1__1.A__1.C	7i7r__1__1.C	1.A:1.A	foldseek	89		sucos_shape_pocket_qcov	
a71ev2a-x7445a__1__1.A__1.X	a71ev2a-x7445a__1__1.X	7i7j__1__1.A__1.C	7i7j__1__1.C	1.A:1.A	foldseek	87		sucos_shape_pocket_qcov	
a71ev2a-x5289b__1__1.C__1.X	a71ev2a-x5289b__1__1.X	7i7t__2__1.B__1.F	7i7t__2__1.F	1.C:1.B	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x5383a__1__1.A__1.X	a71ev2a-x5383a__1__1.X	7i4a__1__1.A__1.B	7i4a__1__1.B	1.A:1.A	foldseek	88		sucos_shape_pocket_qcov	
a71ev2a-x6794a__1__1.A__1.X	a71ev2a-x6794a__1__1.X	7hyl__1__1.A__1.B	7hyl__1__1.B	1.A:1.A	foldseek	81		sucos_shape_pocket_qcov	
a71ev2a-x0540a__1__1.A__1.X	a71ev2a-x0540a__1__1.X	7h42__1__1.A__1.B	7h42__1__1.B	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x3612a__1__1.A__1.X	a71ev2a-x3612a__1__1.X	7hvv__1__1.A__1.B	7hvv__1__1.B	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x3181a__1__1.A__1.X	a71ev2a-x3181a__1__1.X	7hul__1__1.A__1.B_1.C_1.G	7hul__1__1.B	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x6714a__1__1.A__1.X	a71ev2a-x6714a__1__1.X	7hzh__1__1.A__1.B	7hzh__1__1.B	1.A:1.A	foldseek	76		sucos_shape_pocket_qcov	
a71ev2a-x5079b__1__1.C__1.X	a71ev2a-x5079b__1__1.X	7i6y__2__1.B__1.F	7i6y__2__1.F	1.C:1.B	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x4380a__1__1.A__1.X	a71ev2a-x4380a__1__1.X	7hyj__1__1.A__1.B	7hyj__1__1.B	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x3990a__1__1.A__1.X	a71ev2a-x3990a__1__1.X	7hwu__1__1.A__1.B	7hwu__1__1.B	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x7459a__1__1.A__1.X	a71ev2a-x7459a__1__1.X	7i6j__1__1.A__1.C	7i6j__1__1.C	1.A:1.A	foldseek	83		sucos_shape_pocket_qcov	
a71ev2a-x3981a__1__1.A__1.X	a71ev2a-x3981a__1__1.X	7hwq__1__1.A__1.B	7hwq__1__1.B	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x7070a__1__1.A__1.X	a71ev2a-x7070a__1__1.X	7i5c__1__1.A__1.C	7i5c__1__1.C	1.A:1.A	foldseek	78		sucos_shape_pocket_qcov	
a71ev2a-x5599b__1__1.C__1.X	a71ev2a-x5599b__1__1.X	7i5c__2__1.B__1.G	7i5c__2__1.G	1.C:1.B	foldseek	94		sucos_shape_pocket_qcov	
a71ev2a-x4586a__1__1.A__1.X	a71ev2a-x4586a__1__1.X	7i3x__1__1.A__1.B	7i3x__1__1.B	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x5022b__1__1.C__1.X	a71ev2a-x5022b__1__1.X	7i6s__2__1.B__1.F	7i6s__2__1.F	1.C:1.B	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x5255a__1__1.A__1.X	a71ev2a-x5255a__1__1.X	7i7l__1__1.A__1.B	7i7l__1__1.B	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x5278a__1__1.A__1.X	a71ev2a-x5278a__1__1.X	7i7q__1__1.A__1.B	7i7q__1__1.B	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x5431b__1__1.A__1.X	a71ev2a-x5431b__1__1.X	7hwp__1__1.A__1.C_1.F	7hwp__1__1.C	1.A:1.A	foldseek	71		sucos_shape_pocket_qcov	
a71ev2a-x5219a__1__1.A__1.X	a71ev2a-x5219a__1__1.X	7i7f__1__1.A__1.C	7i7f__1__1.C	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x0202a__1__1.A__1.X	a71ev2a-x0202a__1__1.X	7h2w__1__1.A__1.B	7h2w__1__1.B	1.A:1.A	foldseek	97		sucos_shape_pocket_qcov	
a71ev2a-x6736a__1__1.A__1.X	a71ev2a-x6736a__1__1.X	7i7x__1__1.A__1.C	7i7x__1__1.C	1.A:1.A	foldseek	81		sucos_shape_pocket_qcov	
a71ev2a-x5449a__1__1.A__1.X	a71ev2a-x5449a__1__1.X	7hyx__1__1.A__1.B	7hyx__1__1.B	1.A:1.A	foldseek	90		sucos_shape_pocket_qcov	
a71ev2a-x4571a__1__1.A__1.X	a71ev2a-x4571a__1__1.X	7i3t__1__1.A__1.B	7i3t__1__1.B	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x4365b__1__1.C__1.X	a71ev2a-x4365b__1__1.X	7hye__2__1.B__1.F	7hye__2__1.F	1.C:1.B	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x0309a__1__1.A__1.X	a71ev2a-x0309a__1__1.X	7h35__1__1.A__1.B	7h35__1__1.B	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x7309a__1__1.A__1.X	a71ev2a-x7309a__1__1.X	7i3m__1__1.A__1.C	7i3m__1__1.C	1.A:1.A	foldseek	76		sucos_shape_pocket_qcov	
a71ev2a-x3606a__1__1.A__1.X	a71ev2a-x3606a__1__1.X	7hvu__1__1.A__1.C	7hvu__1__1.C	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x6945a__1__1.A__1.X	a71ev2a-x6945a__1__1.X	7i4a__1__1.A__1.B	7i4a__1__1.B	1.A:1.A	foldseek	69		sucos_shape_pocket_qcov	
a71ev2a-x7101a__1__1.A__1.X	a71ev2a-x7101a__1__1.X	7i3m__1__1.A__1.C	7i3m__1__1.C	1.A:1.A	foldseek	76		sucos_shape_pocket_qcov	
a71ev2a-x3884b__1__1.C__1.X	a71ev2a-x3884b__1__1.X	7hw8__2__1.B__1.F_1.G	7hw8__2__1.F	1.C:1.B	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x5753a__1__1.A__1.X	a71ev2a-x5753a__1__1.X	7hyt__1__1.A__1.B	7hyt__1__1.B	1.A:1.A	foldseek	75		sucos_shape_pocket_qcov	
a71ev2a-x5398a__1__1.A__1.X	a71ev2a-x5398a__1__1.X	7i7x__1__1.A__1.C	7i7x__1__1.C	1.A:1.A	foldseek	90		sucos_shape_pocket_qcov	
a71ev2a-x4791a__1__1.A__1.X	a71ev2a-x4791a__1__1.X	7i56__1__1.A__1.C	7i56__1__1.C	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x3685a__1__1.A__1.X	a71ev2a-x3685a__1__1.X	7hw1__1__1.A__1.C	7hw1__1__1.C	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x4304a__1__1.A__1.X	a71ev2a-x4304a__1__1.X	7hwx__1__1.A__1.C	7hwx__1__1.C	1.A:1.A	foldseek	81		sucos_shape_pocket_qcov	
a71ev2a-x4715a__1__1.A__1.X	a71ev2a-x4715a__1__1.X	7i4m__1__1.A__1.C	7i4m__1__1.C	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x7050a__1__1.A__1.X	a71ev2a-x7050a__1__1.X	7i3m__1__1.A__1.C	7i3m__1__1.C	1.A:1.A	foldseek	74		sucos_shape_pocket_qcov	
a71ev2a-x4374b__1__1.C__1.X	a71ev2a-x4374b__1__1.X	7hyi__2__1.B__1.G	7hyi__2__1.G	1.C:1.B	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x3869a__1__1.A__1.X	a71ev2a-x3869a__1__1.X	7hw3__1__1.A__1.B	7hw3__1__1.B	1.A:1.A	foldseek	99		sucos_shape_pocket_qcov	
a71ev2a-x4388a__1__1.A__1.X	a71ev2a-x4388a__1__1.X	7hym__1__1.A__1.B	7hym__1__1.B	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x0514a__1__1.B__1.X	a71ev2a-x0514a__1__1.X	7h3w__2__1.B__1.G	7h3w__2__1.G	1.B:1.B	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x3858a__1__1.A__1.X	a71ev2a-x3858a__1__1.X	7i38__1__1.A__1.C	7i38__1__1.C	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x1081a__1__1.A__1.X	a71ev2a-x1081a__1__1.X	7h4r__1__1.A__1.B	7h4r__1__1.B	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x3550a__1__1.A__1.X	a71ev2a-x3550a__1__1.X	7hvj__1__1.A__1.C	7hvj__1__1.C	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x4451b__1__1.C__1.X	a71ev2a-x4451b__1__1.X	7hz1__2__1.B__1.G	7hz1__2__1.G	1.C:1.B	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x3408a__1__1.A__1.X	a71ev2a-x3408a__1__1.X	7i31__1__1.A__1.C_1.E	7i31__1__1.C	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x7334a__1__1.A__1.X	a71ev2a-x7334a__1__1.X	7i64__1__1.A__1.B	7i64__1__1.B	1.A:1.A	foldseek	84		sucos_shape_pocket_qcov	
a71ev2a-x3977a__1__1.A__1.X	a71ev2a-x3977a__1__1.X	7hwp__1__1.A__1.B	7hwp__1__1.B	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x4283b__1__1.C__1.X	a71ev2a-x4283b__1__1.X	7hxg__2__1.B__1.F	7hxg__2__1.F	1.C:1.B	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x1146a__1__1.A__1.X	a71ev2a-x1146a__1__1.X	7h4y__1__1.A__1.B	7h4y__1__1.B	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x4018a__1__1.A__1.X	a71ev2a-x4018a__1__1.X	7hwz__1__1.A__1.C	7hwz__1__1.C	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x3279a__1__1.A__1.X	a71ev2a-x3279a__1__1.X	7hv0__1__1.A__1.C	7hv0__1__1.C	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x7580b__1__1.B__1.X	a71ev2a-x7580b__1__1.X	7i5e__1__1.A__1.C	7i5e__1__1.C	1.B:1.A	foldseek	84		sucos_shape_pocket_qcov	
a71ev2a-x5283b__1__1.C__1.X	a71ev2a-x5283b__1__1.X	7i7r__2__1.B__1.E	7i7r__2__1.E	1.C:1.B	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x0278a__1__1.A__1.X	a71ev2a-x0278a__1__1.X	7h33__1__1.A__1.C	7h33__1__1.C	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x4519b__1__1.C__1.X	a71ev2a-x4519b__1__1.X	7hza__2__1.B__1.F	7hza__2__1.F	1.C:1.B	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x4908a__1__1.A__1.X	a71ev2a-x4908a__1__1.X	7i62__1__1.A__1.B	7i62__1__1.B	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x3954a__1__1.A__1.X	a71ev2a-x3954a__1__1.X	7hwk__1__1.A__1.B	7hwk__1__1.B	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x7424a__1__1.A__1.X	a71ev2a-x7424a__1__1.X	7i64__1__1.A__1.B	7i64__1__1.B	1.A:1.A	foldseek	80		sucos_shape_pocket_qcov	
a71ev2a-x4306a__1__1.A__1.X	a71ev2a-x4306a__1__1.X	7hxo__1__1.A__1.B	7hxo__1__1.B	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x0207a__1__1.B__1.X	a71ev2a-x0207a__1__1.X	7h2x__2__1.B__1.F	7h2x__2__1.F	1.B:1.B	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x7008a__1__1.A__1.X	a71ev2a-x7008a__1__1.X	7i3m__1__1.A__1.C	7i3m__1__1.C	1.A:1.A	foldseek	74		sucos_shape_pocket_qcov	
